respondent_id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,data_source_note,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household
101660,-118.29,37.34,35,5703,1728.9506188653631,3266,1154,2.1303,<1H OCEAN,legacy_import,93087.0,4.941941074523397,0.3031651093924887,2.830155979202773
101991,-122.71,34.51,35,3932,1286.1106832688877,1657,760,9.0053,<1H OCEAN,survey_2023,395306.0,5.173684210526316,0.3270881697021586,2.180263157894737
100967,-121.33,37.84,45,9639,2106.166817501645,2861,1169,2.5185,<1H OCEAN,survey_2023,113696.0,8.245508982035927,0.2185047014733525,2.4473909324208725
100882,-124.1,34.47,45,11632,3987.966707742243,2449,1398,4.692,<1H OCEAN,survey_2023,184045.0,8.320457796852647,0.3428444556174556,1.751788268955651
101374,-121.83,40.24,27,8248,1833.1373482745232,3424,1178,2.7857,<1H OCEAN,survey_2023,173312.0,7.00169779286927,0.22225234581407896,2.9066213921901527
100804,-120.06,37.45,42,7772,2471.5402239201244,1881,931,1.2562,<1H OCEAN,survey_2023,92828.0,8.348012889366272,0.3180056901595631,2.020408163265306
100977,-123.79,32.61,18,2915,607.169006210675,609,385,0.5,<1H OCEAN,survey_2023,80607.0,7.571428571428571,0.2082912542746741,1.5818181818181818
101520,-123.7,34.68,33,2751,639.7267432410831,1126,371,1.8879,NEAR OCEAN,survey_2023,112467.0,7.415094339622642,0.232543345416606,3.035040431266846
101552,-116.11,38.02,6,9559,1015.5418559096522,4574,1355,2.5719,<1H OCEAN,survey_2023,157411.0,7.054612546125461,0.10623934050733887,3.3756457564575646
101973,-119.12,39.24,50,6710,2094.421900175156,3281,1091,1.1355,INLAND,survey_2023,48723.0,6.15032080659945,0.3121344113524823,3.007332722273144
100450,-116.53,35.07,42,9434,1621.133087195744,1779,1063,6.0129,INLAND,survey_2023,292212.0,8.874882408278458,0.17183941988506934,1.6735653809971778
100146,-118.2,36.86,16,7223,2026.5109169704824,2049,1255,0.816,INLAND,survey_2023,47596.0,5.755378486055777,0.2805636047307881,1.6326693227091633
100325,-116.92,41.57,51,9286,2570.127906807921,2902,1215,3.3652,NEAR OCEAN,legacy_import,152743.0,7.642798353909465,0.2767744892104158,2.388477366255144
101796,-117.14,37.56,10,2848,706.8347138730587,707,382,8.3074,NEAR BAY,survey_2023,369658.0,7.455497382198953,0.24818634616329308,1.850785340314136
101028,-121.11,38.88,29,3456,1015.5418559096522,1662,555,1.8719,<1H OCEAN,survey_2023,113701.0,6.227027027027027,0.29384891664052437,2.9945945945945946
101033,-123.09,33.46,11,272,85.24917307682811,210,84,1.0838,INLAND,survey_2023,81708.0,3.238095238095238,0.31341607748833866,2.5
101301,-114.94,41.97,34,6643,1675.6392791824355,2744,1228,6.9312,<1H OCEAN,survey_2023,276374.0,5.409609120521172,0.25224134866512654,2.234527687296417
100284,-118.52,33.83,20,488,131.47676632357286,257,147,0.8591,<1H OCEAN,survey_2023,87420.0,3.3197278911564627,0.2694196031220755,1.748299319727891
101340,-121.72,40.95,32,5212,1516.7141608995255,3262,949,1.9235,NEAR OCEAN,survey_2023,159203.0,5.492096944151739,0.29100425189937174,3.4373024236037937
101908,-121.03,37.94,37,9210,1699.1604272380648,3487,1227,1.3032,<1H OCEAN,survey_2023,86885.0,7.506112469437653,0.18449081728969216,2.841890790546047
100206,-123.29,35.16,14,6366,1959.974204918511,2837,1291,1.2492,<1H OCEAN,legacy_import,87772.0,4.931061192873742,0.30788159046787794,2.197521301316809
101729,-118.15,38.15,1,2056,379.72757362481104,1574,420,3.6356,<1H OCEAN,survey_2023,171608.0,4.895238095238096,0.18469239962296258,3.7476190476190476
101843,-118.17,36.37,12,5609,1015.5418559096522,1609,626,3.2255,NEAR OCEAN,survey_2023,155310.0,8.960063897763579,0.18105577748433807,2.570287539936102
101823,-116.55,35.62,18,6356,1037.0039890137127,1954,988,0.5568,<1H OCEAN,survey_2023,68679.0,6.433198380566802,0.16315355396691517,1.9777327935222673
101334,-114.55,40.96,45,9841,3409.6316907114665,2838,1146,0.5,<1H OCEAN,survey_2023,60939.0,8.587260034904014,0.346472075064675,2.4764397905759163
101457,-117.53,39.06,17,10464,3509.191332299785,4441,1172,3.5779,NEAR BAY,survey_2023,205069.0,8.928327645051194,0.33535849888186015,3.789249146757679
100561,-122.17,39.22,18,5162,1060.6082052806166,1735,593,4.05,NEAR OCEAN,survey_2023,240614.0,8.704890387858347,0.20546458839221554,2.9258010118043845
100447,-116.77,34.35,38,4428,1495.261453692669,1368,587,0.5,<1H OCEAN,survey_2023,92793.0,7.543441226575809,0.33768325512481234,2.3304940374787053
100587,-123.01,38.98,28,3497,733.2446107557945,1141,475,0.5,<1H OCEAN,survey_2023,60387.0,7.362105263157895,0.20967818437397612,2.4021052631578947
100672,-123.5,39.28,47,349,55.68308548727207,310,111,0.7403,<1H OCEAN,survey_2023,74785.0,3.144144144144144,0.1595503882156793,2.7927927927927927
101939,-123.53,36.47,43,1122,232.0360331447043,689,176,2.3308,<1H OCEAN,legacy_import,165007.0,6.375,0.20680573364055643,3.914772727272727
100734,-120.71,41.46,41,1140,287.78034070119014,974,271,2.6395,<1H OCEAN,survey_2023,166641.0,4.206642066420664,0.25243889535192116,3.5940959409594098
100876,-117.14,37.23,16,10295,2473.9128766547524,5038,1363,1.4859,<1H OCEAN,survey_2023,120633.0,7.553191489361702,0.24030236781493466,3.6962582538517976
101618,-118.72,40.06,13,7989,1015.5418559096522,2904,1007,11.1036,<1H OCEAN,survey_2023,500001.0,7.933465739821251,0.12711751857674955,2.8838133068520357
100141,-121.78,37.64,13,553,136.90659736171412,196,75,0.7883,<1H OCEAN,survey_2023,110153.0,7.373333333333333,0.24757070047326243,2.6133333333333333
100838,-118.49,39.73,11,2645,629.009058134288,1016,430,3.7927,<1H OCEAN,legacy_import,185333.0,6.151162790697675,0.23781060799027903,2.3627906976744186
100374,-123.59,38.89,52,3814,658.0764716008678,2063,1218,1.2527,INLAND,survey_2023,80478.0,3.1313628899835795,0.1725423365497818,1.69376026272578
101975,-114.89,41.09,28,2731,793.6009028417894,1697,512,5.3501,NEAR BAY,survey_2023,311261.0,5.333984375,0.29058985823573397,3.314453125
101978,-115.57,32.98,12,8656,1590.210504263731,3076,987,2.218,NEAR OCEAN,legacy_import,174071.0,8.77001013171226,0.18371193441124434,3.116514690982776
101138,-119.49,37.45,25,2561,878.7056189732357,2050,692,1.0757,<1H OCEAN,survey_2023,71046.0,3.7008670520231215,0.34311035492902603,2.96242774566474
100565,-118.4,35.31,33,8597,2771.1191294628347,3747,993,0.5,INLAND,survey_2023,15000.0,8.657603222557904,0.3223355972389013,3.773413897280967
100562,-122.94,32.98,44,11115,2123.5882327655945,2388,1380,3.0377,<1H OCEAN,survey_2023,144967.0,8.054347826086957,0.19105607132394012,1.7304347826086957
101874,-116.97,32.9,15,10549,1711.427312761654,3691,1258,1.7105,NEAR BAY,legacy_import,72302.0,8.385532591414945,0.1622359761836813,2.9340222575516695
100901,-124.03,39.77,15,9246,2825.3954436054287,4754,1322,2.296,INLAND,legacy_import,152672.0,6.993948562783661,0.3055802988974074,3.59606656580938
100824,-118.93,35.56,37,1641,293.41748151256775,1220,423,3.0255,INLAND,survey_2023,111806.0,3.879432624113475,0.17880407161033987,2.884160756501182
101170,-118.13,38.72,25,1745,449.234016820288,827,296,2.1399,<1H OCEAN,legacy_import,152335.0,5.89527027027027,0.2574406973182166,2.793918918918919
101345,-120.05,39.31,17,1535,301.75430765570525,1218,495,4.7349,INLAND,legacy_import,220145.0,3.101010101010101,0.1965826108506223,2.4606060606060605
101298,-117.94,36.07,3,2115,348.81140079806204,1154,374,3.7691,INLAND,survey_2023,141966.0,5.6550802139037435,0.16492264813147142,3.085561497326203
100688,-116.61,37.18,40,2610,462.63675314178334,1608,832,0.968,INLAND,survey_2023,75238.0,3.137019230769231,0.17725546097386335,1.9326923076923077
101150,-117.22,38.49,20,850,172.73348275095205,787,245,1.9121,<1H OCEAN,survey_2023,81681.0,3.4693877551020407,0.20321586205994357,3.2122448979591836
101847,-122.33,37.84,26,4027,1099.5122266166848,2695,925,4.9591,<1H OCEAN,survey_2023,226815.0,4.353513513513514,0.27303506993212934,2.9135135135135135
100514,-123.85,38.45,44,10662,1701.263590589945,4986,1275,1.6719,<1H OCEAN,legacy_import,175213.0,8.362352941176471,0.15956327054867236,3.9105882352941177
101088,-114.39,38.04,3,508,123.560040972928,243,78,1.8173,<1H OCEAN,survey_2023,156434.0,6.512820512820513,0.24322842711206297,3.1153846153846154
100479,-119.07,40.05,9,5285,833.9639147731798,5124,1386,3.2185,INLAND,survey_2023,188298.0,3.813131313131313,0.15779828094099901,3.696969696969697
100179,-122.92,37.37,31,4670,1207.472752412326,2013,785,1.1039,INLAND,survey_2023,75853.0,5.949044585987261,0.25855947589129036,2.564331210191083
100905,-115.37,33.02,45,5138,936.5504450745492,1532,724,1.1863,<1H OCEAN,legacy_import,69473.0,7.096685082872928,0.18227918354895858,2.116022099447514
101828,-116.31,40.49,13,2664,755.3771917527785,1008,421,0.5487,INLAND,legacy_import,72732.0,6.327790973871734,0.28354999690419613,2.3942992874109263
101344,-116.87,37.0,50,9485,1015.5418559096522,3415,1162,2.8364,INLAND,legacy_import,168022.0,8.162650602409638,0.10706819777645253,2.9388984509466436
101304,-117.21,34.59,1,5195,887.6541199309767,1739,688,1.0245,INLAND,survey_2023,63770.0,7.550872093023256,0.17086701057381648,2.5276162790697674
100737,-116.13,37.67,43,507,86.86759510464793,156,99,5.1172,INLAND,survey_2023,240023.0,5.121212121212121,0.171336479496347,1.5757575757575757
101259,-118.48,41.01,51,4425,1178.5973498841513,1893,1128,2.1539,<1H OCEAN,survey_2023,149473.0,3.922872340425532,0.26634968358963873,1.678191489361702
101586,-117.35,36.81,44,5245,1181.688214916514,3386,977,4.1632,<1H OCEAN,legacy_import,277415.0,5.368474923234391,0.22529803906892545,3.465711361310133
100372,-123.36,39.08,6,7742,1729.7397148166417,4160,1406,4.1977,<1H OCEAN,survey_2023,186170.0,5.5064011379800855,0.223422851306722,2.9587482219061165
100701,-123.78,41.77,16,5586,1933.186511505564,2589,1079,1.7681,<1H OCEAN,survey_2023,140329.0,5.177015755329008,0.34607706972888724,2.3994439295644114
100603,-123.41,35.52,15,6292,1437.422684234066,2987,837,1.105,INLAND,survey_2023,68128.0,7.5173237753882916,0.2284524291535388,3.5686977299880525
100691,-120.05,38.15,28,5661,1891.945132446632,2517,1368,5.4838,<1H OCEAN,legacy_import,238749.0,4.1381578947368425,0.3342068773090677,1.8399122807017543
100738,-119.91,41.65,22,1663,459.3755490785109,2061,526,5.9734,NEAR BAY,survey_2023,309082.0,3.161596958174905,0.27623304213981414,3.918250950570342
101128,-120.57,41.54,34,5633,1468.3459701056415,1014,659,10.8853,<1H OCEAN,survey_2023,495757.0,8.547799696509863,0.2606685549628336,1.5386949924127467
100071,-122.31,37.43,31,6107,1254.3650673779373,1276,764,3.0357000000000003,<1H OCEAN,survey_2023,500001.0,7.9934554973821985,0.20539791507744184,1.6701570680628273
101196,-114.57,41.44,1,5975,1754.8972850991934,2545,732,0.8016,INLAND,survey_2023,46068.0,8.162568306010929,0.29370665859400724,3.476775956284153
101238,-114.62,38.35,42,6519,1825.9501917230727,2074,923,5.8128,<1H OCEAN,legacy_import,307586.0,7.062838569880824,0.2800966699989374,2.247020585048754
101281,-117.28,34.24,51,2659,608.1642971064995,862,531,0.7414,<1H OCEAN,legacy_import,100367.0,5.007532956685499,0.2287191790547196,1.6233521657250471
101986,-117.02,33.41,26,334,76.83850409528728,114,46,8.1869,NEAR OCEAN,survey_2023,411621.0,7.260869565217392,0.23005540148289605,2.4782608695652173
100828,-116.92,36.57,41,9210,1646.0162206559785,2049,1254,3.2248,NEAR BAY,survey_2023,212266.0,7.344497607655502,0.1787205451309423,1.6339712918660287
101926,-118.42,38.23,48,1921,288.63286079030223,1575,412,10.8094,INLAND,survey_2023,442183.0,4.662621359223301,0.15025135907876222,3.8228155339805827
101278,-122.88,35.67,11,5209,799.5768613710909,1582,798,3.6458,NEAR OCEAN,survey_2023,184521.0,6.527568922305765,0.1534991094972338,1.9824561403508771
100200,-117.88,41.78,22,7114,1391.6725554441628,3091,1156,0.854,ISLAND,survey_2023,84510.0,6.153979238754325,0.1956244806640656,2.6738754325259517
101817,-116.61,40.32,16,391,115.47794658322968,196,90,3.6782,INLAND,survey_2023,207786.0,4.344444444444444,0.29534001683690453,2.1777777777777776
100299,-123.45,35.72,3,8230,1720.4456987682934,2927,1249,6.0368,<1H OCEAN,legacy_import,300533.0,6.589271417133707,0.20904564991109276,2.343474779823859
101133,-122.1,37.67,34,1955,346.72894215544136,971,249,4.0233,NEAR BAY,survey_2023,228111.0,7.85140562248996,0.17735495762426667,3.8995983935742973
100454,-123.19,38.01,18,3128,490.961484025224,1063,374,2.295,<1H OCEAN,legacy_import,112450.0,8.363636363636363,0.1569569961717468,2.842245989304813
100262,-122.9,40.98,19,3842,1338.1033215030025,2979,1188,3.3721,<1H OCEAN,survey_2023,212330.0,3.234006734006734,0.34828300924076067,2.507575757575758
101702,-121.18,35.52,8,151,37.67000995843086,89,34,2.1396,<1H OCEAN,survey_2023,147545.0,4.4411764705882355,0.24947026462536995,2.6176470588235294
100789,-114.83,41.95,23,4457,1288.4769141884988,4847,1217,4.7598,<1H OCEAN,survey_2023,282956.0,3.6622843056696794,0.28909062467769775,3.9827444535743632
100412,-114.79,37.11,41,6083,2050.7883886252275,1266,806,5.2495,INLAND,legacy_import,229756.0,7.5471464019851116,0.33713437261634516,1.5707196029776676
100857,-119.58,32.87,49,3582,873.6889971049669,2294,1097,3.3528,INLAND,survey_2023,142177.0,3.2652689152233365,0.24391094279870656,2.091157702825889
100116,-116.26,36.68,40,2027,643.4180933283761,457,249,0.9493,NEAR OCEAN,survey_2023,105296.0,8.140562248995984,0.3174238250263326,1.8353413654618473
101844,-114.87,34.03,2,1118,198.311154313937,737,207,1.9843,<1H OCEAN,survey_2023,111800.0,5.400966183574879,0.17738028113947854,3.5603864734299515
101631,-120.82,33.94,6,1414,1015.5418559096522,620,335,7.2957,<1H OCEAN,legacy_import,341686.0,4.2208955223880595,0.7182049900351147,1.8507462686567164
100004,-122.74,35.08,52,896,251.5316509278809,615,215,6.5806,INLAND,survey_2023,319609.0,4.167441860465116,0.28072728898200994,2.86046511627907
100341,-119.57,33.17,8,4568,1285.173333013915,2928,1366,2.408,NEAR OCEAN,survey_2023,175024.0,3.34407027818448,0.2813426736019954,2.143484626647145
100046,-121.18,33.14,5,537,174.71293530033708,379,122,4.9708,INLAND,survey_2023,215172.0,4.401639344262295,0.32534997262632603,3.1065573770491803
101315,-117.86,38.79,16,7433,1358.876211802337,2352,1033,3.7828,INLAND,legacy_import,180745.0,7.195546950629235,0.1828166570432311,2.276863504356244
101948,-121.02,34.05,12,9382,2115.356644038944,4002,1402,5.9715,<1H OCEAN,survey_2023,291958.0,6.6918687589158345,0.2254696913279625,2.854493580599144
101787,-118.16,36.91,35,7078,2046.1514461904544,3749,992,2.9116,INLAND,legacy_import,161879.0,7.13508064516129,0.28908610429364995,3.779233870967742
100788,-119.68,41.54,18,5343,1015.5418559096522,2065,621,3.0337,<1H OCEAN,legacy_import,181181.0,8.603864734299517,0.1900695968387895,3.325281803542673
101562,-116.49,33.04,14,5720,1327.0186293435872,2421,955,4.2116,<1H OCEAN,survey_2023,218768.0,5.989528795811518,0.23199626387125652,2.5350785340314137
101363,-117.98,35.01,26,763,233.42431619713977,363,117,0.743,INLAND,survey_2023,15000.0,6.521367521367521,0.3059296411495934,3.1025641025641026
101623,-114.72,40.8,52,6771,2353.2148294540334,3682,1337,0.5,INLAND,survey_2023,15000.0,5.06432311144353,0.3475431737489342,2.7539267015706805
100517,-116.19,37.03,36,5952,1305.83189565967,4774,1300,2.1623,INLAND,survey_2023,59672.0,4.578461538461538,0.2193937996740037,3.6723076923076925
101964,-118.58,32.61,43,1636,309.0587759411298,540,301,7.326,<1H OCEAN,legacy_import,342681.0,5.4352159468438535,0.1889112322378544,1.7940199335548173
101251,-119.48,33.6,21,8225,1015.5418559096522,1564,920,0.5,INLAND,survey_2023,49209.0,8.940217391304348,0.12347013445710057,1.7
101494,-118.27,38.76,18,8062,1015.5418559096522,4842,1355,5.2768,NEAR BAY,survey_2023,306338.0,5.949815498154981,0.12596649167820048,3.573431734317343
100194,-120.91,33.55,37,2690,668.6398908339233,1305,595,4.8256,INLAND,legacy_import,215234.0,4.5210084033613445,0.24856501517989715,2.19327731092437
101600,-122.38,33.84,17,4579,1335.8634654862851,1491,832,4.144,<1H OCEAN,survey_2023,243585.0,5.503605769230769,0.29173694376201903,1.7920673076923077
100928,-117.97,39.67,41,1427,290.5357800104541,700,184,0.9376,INLAND,survey_2023,80294.0,7.755434782608695,0.20359900491272187,3.8043478260869565
101513,-124.12,40.26,46,2302,439.719457115639,1097,370,6.1918,NEAR OCEAN,survey_2023,271961.0,6.221621621621622,0.19101627155327497,2.964864864864865
101205,-116.6,40.46,32,8446,1910.0769046811552,3236,1041,6.3908,NEAR BAY,survey_2023,329113.0,8.113352545629203,0.22615165814363666,3.108549471661864
100360,-120.42,32.61,15,4870,1180.5999347115066,2316,928,0.7505,<1H OCEAN,survey_2023,29629.0,5.247844827586207,0.24242298454035044,2.4956896551724137
100983,-123.55,40.26,19,97,31.179633192156345,88,23,2.9825,INLAND,survey_2023,139148.0,4.217391304347826,0.3214395174449108,3.8260869565217392
101807,-122.45,35.8,40,10584,1609.967954805848,2822,1355,7.6295,NEAR BAY,legacy_import,361448.0,7.811070110701107,0.15211337441476266,2.082656826568266
101819,-120.48,37.03,12,40,12.570035599110737,21,10,1.801,NEAR BAY,legacy_import,160938.0,4.0,0.3142508899777684,2.1
100879,-122.08,34.27,18,5214,1101.3629101836816,2119,1334,7.1622,<1H OCEAN,survey_2023,373688.0,3.9085457271364317,0.21123185849322623,1.588455772113943
101737,-122.35,39.64,6,6162,1966.4705815641007,2632,686,4.4486,INLAND,survey_2023,189707.0,8.982507288629737,0.319128624077264,3.836734693877551
100330,-120.74,34.95,43,1915,316.2582841485437,1770,484,4.5312,NEAR BAY,survey_2023,252803.0,3.956611570247934,0.16514792905929174,3.65702479338843
100419,-116.78,36.19,47,5144,1082.4884526874,1367,764,1.9954,NEAR OCEAN,legacy_import,185707.0,6.732984293193717,0.21043710199988336,1.7892670157068062
101075,-120.02,40.73,11,5323,1784.4548873166598,1630,943,1.4953,INLAND,survey_2023,97547.0,5.644750795334041,0.33523480881395074,1.728525980911983
100109,-123.53,41.84,42,2487,734.0412939955338,969,335,3.3556,<1H OCEAN,survey_2023,183235.0,7.423880597014925,0.2951513043809947,2.8925373134328356
100810,-114.45,34.85,6,2837,571.2265952103681,1451,500,0.98,<1H OCEAN,legacy_import,87447.0,5.674,0.20134881748691158,2.902
101139,-118.38,33.15,38,5439,1122.1038939345833,2741,820,3.0887,<1H OCEAN,survey_2023,146645.0,6.632926829268293,0.2063070222347092,3.3426829268292684
101151,-115.93,34.86,21,5083,1362.7622716368855,1293,718,0.8424,<1H OCEAN,survey_2023,85018.0,7.079387186629527,0.2681019617621258,1.8008356545961002
101954,-114.32,34.7,36,6964,1234.8104155123567,5293,1466,7.0219,INLAND,survey_2023,320752.0,4.750341064120055,0.17731338534066007,3.610504774897681
101305,-115.59,35.83,52,5115,768.716366815912,2462,774,4.629,NEAR OCEAN,survey_2023,218550.0,6.608527131782946,0.15028667972940607,3.1808785529715764
100397,-120.01,32.74,37,7511,1429.259123666708,3077,1196,5.3255,INLAND,survey_2023,197090.0,6.280100334448161,0.19028879292593637,2.572742474916388
101261,-116.32,37.32,20,10545,2523.303079078039,3767,1222,1.4589,<1H OCEAN,legacy_import,141791.0,8.629296235679215,0.23928905444078133,3.0826513911620292
100095,-119.36,40.03,50,12147,1015.5418559096522,3752,1495,3.0677,INLAND,legacy_import,129783.0,8.125083612040134,0.08360433489006769,2.5096989966555183
101401,-122.62,33.4,7,7358,1865.079290640783,2639,1246,3.3799,<1H OCEAN,legacy_import,183940.0,5.90529695024077,0.253476391769609,2.1179775280898876
101283,-124.2,40.88,42,8978,2108.305320232623,4103,1297,1.6391,NEAR BAY,legacy_import,123279.0,6.922127987663839,0.2348301760116533,3.1634541249036237
